Message ID,Message Text
1378506,What is the most ambitious goal of your project? What is the ultimate vision that Your project is trying to achieve within the cryptocurrencies market? I would appreciate it if you could share with us any Upcoming Updates?
1378504,"Truly, you've done AMA in many telegram groups, so what next, what other way will you make your project more popular?"
1378503,Revenue is an important aspect for all projects to survive and maintain the project/company. How have you been able to build a complete project and what is the way to generate profit/revenue of the token? What is the income model?
1378502,For a project development first of all main priority is having enough fund. Does your team financially capable to run this project?  Do you have enough fund for it's developement Can you tell us that how your project generate the profit?
1378501,What is business model of your project? How it works? And who are your potential customers and which markets are you targeting on?
1378500,Revenue is an important aspect for all projects to survive and maintain the project / company. What is the way to generate profit / revenue of token? What is the income model?
1378499,What is your advantage over other projects? Is it from a security point of view or the technology you are using? Or are there other advantages? What makes you believe that your project is worth choosing?
1378498,"Too many projects promise magic but never release any working product or prove any revenue, Within a short/long time of release. Is your project also like this? If not can u tell us, What makes your project different from other projects?"
1378497,"Do you have an ambassador program available? If yes, how can I join it? And may I know what’s the benefit available for the ambassador?"
1378496,"Do you have an ambassador program available? If yes, how can I join it? And may I know what’s the benefit available for the ambassador?"
1378494,"Do you have an ambassador program available? If yes, how can I join it? And may I know what’s the benefit available for the ambassador?"
1378493,STAKING is one of the STRATEGIES to ATTRACT USERS and HOLD Them and long term.                 Does your GREAT PROJECT have  plan about to Staking?
1378492,Each project has interesting stories before it is created. So can you tell people about the story that gave you the motivation to build and develop a great project like yours?
1378491,Regulation is very important. Many projects were closed in many countries due to failure to use the correct regulations and permits. In order to go global how does your team deal with these issues?
1378490,What achievements have been obtained during the project? are there any unfulfilled achievements in the past year?
1378489,"Your Project has a plan to educate the community, thereby raising awareness, applying and helping more people understand you easily?"
1378488,Which one of these aspects is important for you? 1-Increasing Token Price & Value 2-Empowering Platform Development 3-Building Community Trust 4-Expanding Partnership Globally In what order?
1378487,Currently from where i can buy ? Is it possible that I can get only by holding it?
1378486,"The crypto industry is a fast-paced industry, how flexible is your Project to change quickly and keep pace with technology trends? What is your long-term vision for the forecasting industry in which the your Project project operates?"
1378485,"COVID 19 has slowed down many economies around the world but as a crypto business, does it affect you negatively or positively? Are you still on track to achieve your goals or are you planning a new development?"
1378484,STAKING is one of the STRATEGIES to ATTRACT USERS and HOLD Them and long term.                 Does your GREAT PROJECT have  plan about to Staking?
1378483,Many projects have problems with UI / UX and this one turns off new users. How do you plan to improve the interaction with new users and with users outside the crypto space?
1378481,What strategy will you implement to bring non-crypto-natives into your ecosystem? How do you keep a balance between developing the technology and also improving the value of your token?
1378480,What strategy will you implement to bring non-crypto-natives into your ecosystem? How do you keep a balance between developing the technology and also improving the value of your token?
1378479,"How does project increase the token's value, liquidity and utility? So that it can lead to an increase in token prices? What is your plan to make your project stable and provide the highest return for investors in the long term?"
1378478,What is the role of token in the ecosystem? Where can people currently buy it?what would be its used??
1378477,"Do you have AUDIT certificates,  or are you working to AUDIT your project, to make it more secure and reliable???"
1378476,"Can you share some Details about Recent Major Achievements done by your project? Also, what are the Future Roadmap & Targets of your project?"
1378475,"Do you have an ambassador program available? If yes, how can I join it? And may I know what’s the benefit available for the ambassador?"
1378474,"Marketing is a central element for every project, so that everyone knows the potential that a project can bring is vital to achieve the goals set. What is your strategy to attract new users and Investor to your platform and keep them long term."
1378473,Non-crypto user is very important for mainstream adoption. How you are planning to attract non-crypto users towards your project? Is there any upcoming partnership that will brings non-crypto user and real-use case?
1378472,Do you have tutorial videos so we can get to know your project more clearly or do you have a YouTube channel or something? can you share it with us?
1378471,Q1: Can you list 1-3 killer features of this project that makes it ahead of its competitors? What is the competitive advantage your project has that you feel most confident about?
1378470,"Ambassadors play a very important role in every project, Do you have an ambassador program? If yes, how can I be one ?"
1378469,"Staking, NFT is very hottest, do you think you will apply NFT technology to your products in the achieved future?"
1378468,Partnership is always an important factor for every project. So who is your partner? What are the benefits you get from those relatiionships?
1378467,Where can I currently buy Token?
1378466,Security and user interface are the most important aspect that users see on a platform. How has your Project worked on this? Is platform suitable for newbies in the crypto world?
1378464,Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?
1378463,Can you tell us about your team members? are they qualified and professional in their fields? what are the recruiting qualifications for team members for your extraordinary project?
1378462,Your project name seems to be very interesting. Does it have any story behind it? Can you share us with the inspiron for approaching to this name?
1378461,"Where can I buy your tokens now, what are your current contracts address and how can I buy them and what are the benefits?"
1378460,"Many people think that NFT will be the next ""trend"".
What are your thoughts on the rise of NFT in the crypto world and the real world, and what are your long-term goals?"
1378459,Do you have a Token Burning plan to increase Token value and attract Investors to invest?
1378458,Is your platform a global or is there any restriction to certain regions?
1378457,"Collaborations and partnerships are some of the most important cornerstones to help improve adoption. Can you tell us about your current partners, plans for partnerships and what everybody stands to gain from these partnerships?"
1378456,What is the meaning of the name of the project and why did you name it that way?
1378455,How many team members do you have? Do they have enough experience in the blockchain field? Do they have any experience on working in crypto and non-crypto project?
1378454,"Where can I buy your tokens now, what are your current contracts and how can I buy them and what are the benefits?"
1378453,Do you have any NFT plans and its integration ahead in the roadmap? Also do you have any passive income options and incentivization reward for a  long term hoder?
1378452,"How can users stay updated with this project? Are there channels, including local communities where users can get the latest updates?"
1378451,Do you have a whitepaper if yes please share it with us and secondly do you have plans for pre-sale? Where can we join it?
1378450,"Which area are you focusing on at the moment? (DeFi, Stake,Dapps..Yield Farming,,NFTs,,Gameing) and what is your goals in this year ?"
1378449,"The crypto industry is a fast-paced industry, how flexible is your Project to change quickly and keep pace with technology trends? What is your long-term vision for the forecasting industry in which the your Project project operates?"
1378448,"Until what corner of the world do you plan to arrive? that is, to what extent in the world do you think your Project will be solving people's problems with their infrastructure?"
1378447,For a project development first of all main priority is having enough fund. Does your team financially capable to run this project?  Do you have enough fund for it's developement Can you tell us that how your project generate the profit?
1378446,"All project coins have their main utilities & real-life usecase! So, can you tell us What are the main role of your coin in your ecosystem?"
1378445,"What's your main focus right now, are you focused on the community or market/Exchange or the products?"
1378444,"Bear market will not be easy for a new project to survive. We have seen so many projects failed to survive in the bear market, Have you thought about this? What are the plans on surviving on bear market?"
1378443,"NFTs is hot trending now, Do you have a play to have NFTs in your platform? If so, can you tell us the plans of your project in NFTs?"
1378442,What achievements have been obtained during the project? are there any unfulfilled achievements in the past year?
1378441,"Security audits are extremely important for any project, especially DeFi protocols that deal with user funds. So, can you explain if your project has been audited to convey confidence and security to the crypto community that is interested in investing in your project?"
1378440,"Staking, NFT is very hottest, do you think you will apply NFT technology to your products in the achieved future?"
1378439,"NFTs is hot trending now, Do you have a play to have NFTs in your platform? If so, can you tell us the plans of your project in NFTs?"
1378438,"Can you give us an overview of Project economics? Is the token designed to rise and fall with the success of the platform, and does it include any scarcity paths such as stake, store, or burn?"
1378437,"Regulation is very important, several projects in many countries were closed due to a lack of necessary licencing. How does Expx deal with this problem? Are you working on a project that complies with regulations?"
1378436,What is the most ambitious goal of your project? Could share with us any Upcoming Updates?
1378435,"What are the steps to become a part of your community, and start getting revenues? Where do we buy, where do we sign up? This looks like an amazing project!"
1378434,"So many projects just like to speak about the ""long term vision and mission"" but what are your short terms objectives? What are you focusing right now?"
1378433,"Can you share some Details about Recent Major Achievements done by your project? Also, what are the Future Roadmap & Targets of your project?"
1378432,"Do you have AUDIT certificates,  or are you working to AUDIT your project, to make it more secure and reliable???"
1378431,What is your advantage over other projects? Is it from a security point of view or the technology you are using? Or are there other advantages? What makes you believe that your project is worth choosing?
1378430,How many team members do you have? Do they have enough experience in the blockchain field? Do they have any experience on working in crypto and non-crypto project?
1378428,Q. Your project has great features. There must be an experienced team behind. Can you tell some about your team and their experiences in the market?
1378427,"My question is about your long term marketing plans. How, or through which big partnerships do you plan on utilising to pass your product onto the normal - especially non-crypto people?"
1378426,Do you have tutorial videos so we can get to know your project more clearly or do you have a YouTube channel or something? can you share it with us?
1378425,Can you explain how is your Tokenomics Distribution? How many tokens Will be minted ? And How many tokens Will be locked by the team?
1378424,"Security audits are extremely important for any project, especially DeFi protocols that deal with user funds. So, can you explain if your project has been audited to convey confidence and security to the crypto community that is interested in investing in your project?"
1378423,Do you have any Coin Burn / BuyBack systems or any $Token Burn plans to increase the value of Token & attract Investors to invest?
1378422,"What's your main focus right now, are you focused on the community or market/Exchange or the products?"
1378421,What is your strongest advantage that you think will make your team leading the market?
1378420,Do the token holders have the right to participate in the governance of the project? What kind of decisions can they vote on about the project?
1378419,Can you tell me more details on the IDO? The schedule and contribution for each?
1378418,Is there any plan for taking feedback from community.Do you believe community plays a important role in project success?
1378417,What strategy will you implement to bring non-crypto-natives into your ecosystem? How do you keep a balance between developing the technology and also improving the value of your token?
1378416,"Have you being audited ? Have not heard you talk about that security of funds is what every investor craves for and plans to escape incase of insecurity if funds,scams and rug pulls ? How strongly built are your security put in place?"
1378415,"How does project increase the token's value, liquidity and utility ?  So that it can lead to an increase in token prices ?  What is your plan to make your project stable and provide the highest return for investors in the long term ?"
1378414,﻿Almost 4/5 of investors are focused purely on the price of token in short term instead of understanding the real value and health of the project. Could you tell us on motivations and benefits for investors to hold your token in long term?
1378413,"Do you guys feel satisfied by seeing your progresses and achievements till now, when you look back to the day when you have started this project?"
1378412,"Marketing is a central element for every project, so that everyone knows the potential that a project can bring is vital to achieve the goals set. What is your strategy to attract new users and Investor to your platform and keep them long term."
1378411,What is your strongest advantage that you think will make your team leading the market?
1378410,Non-crypto user is very important for mainstream adoption. How you are planning to attract non-crypto users towards your project? Is there any upcoming partnership that will brings non-crypto user and real-use case?
1378409,Most investors focus only on the short-term price of the token instead of the actual value of the project. So what are the benefits for long-term investors in project?
1378408,What is business model of your project? How it works? And who are your potential customers and which markets are you targeting on?
1378405,Where can I currently buy Token?
1378404,I want to invest to your project. Where i buy your token? Is it available on any exchange?
1378403,Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?
1378402,Most investors focus only on the short-term price of the token instead of the actual value of the project. So what are the benefits for long-term investors in project?
1378401,"Your Project has a plan to educate the community, thereby raising awareness, applying and helping more people understand you easily?"
1378400,"Which area are you focusing on at the moment? (DeFi, Stake,Dapps..Yield Farming,,NFTs,,Gameing) and what is your goals in this year ?"
1378399,Do you have any Bug Bounty to check for weakness? In what way do you plan to make Your project more complete??
1378398,"What's your main focus right now, are you focused on the community or market/Exchange or the products?"
1378397,Regulation is very important. Many projects were closed in many countries due to failure to use the correct regulations and permits. In order to go global how does your team deal with these issues?
1378396,How old is Your project? What are the major plans ahead? Could you show to us image of your roadmap?
1378395,"Truly, you've done AMA in many telegram groups, so what next, what other way will you make your project more popular?"
1378394,"Could you tell me a little bit about Your roadmap going forward, How do you plan onboarding users and gaining more adoption for Your project?"
1378393,"Security is the most important  thing to consider want starting up a  project, how secured is this project for users and investors?"
1378392,Can you list 1-3 killer features of Your Project that makes it ahead of its competitors? What is the competitive advantage your project has that you feel most confident about?
1378391,"Many new projects make a good impression at first but are suddenly abandoned.  My question is, how will you manage the project and the token to get a position in the market and become the best token in the crypto world?"
1378390,Q. Your project has great features. There must be an experienced team behind. Can you tell some about your team and their experiences in the market?
1378389,"Why did you choose BEP20 network to build a project like this, are you ready to face the current problems of BEP20 network, token price drop, bugs and other bugs, give feedback your?"
1378388,Each project has interesting stories before it is created. So can you tell people about the story that gave you the motivation to build and develop a great project like yours?
1378387,As we know Many new projects make a good impression at first but are suddenly abandoned. How will you manage projects and tokens to gain a place in the market and become the best token in the cryptocurrency world?
1378386,"Security is the most important  thing to consider want starting up a  project, how secured is this project for users and investors?"
1378385,What is the role of token in the ecosystem? Where can people currently buy it?what would be its used??
1378382,Can you list 1-3 killer features of Your Project that makes it ahead of its competitors? What is the competitive advantage your platform has that you feel most confident about?
1378381,What is the meaning of the name of the project and why did you name it that way?
1378380,"Could you tell me a little bit about Your roadmap going forward, How do you plan onboarding users and gaining more adoption for Your project?"
1378379,Do you have any Bug Bounty to check for weakness? In what way do you plan to make Your project more complete??
1378378,What is your advantage over other projects? Is it from a security point of view or the technology you are using? Or are there other advantages? What makes you believe that your project is worth choosing?
1378377,Can you explain how is your Tokenomics Distribution? How many tokens Will be minted ? And How many tokens Will be locked by the team?
1378376,Almost 3/4 of investors are focused purely on the price of token in short term instead of understanding the real value and health of the project. Could you tell us on motivations and benefits for investors to hold your token in long term?
1378375,﻿Almost 4/5 of investors are focused purely on the price of token in short term instead of understanding the real value and health of the project. Could you tell us on motivations and benefits for investors to hold your token in long term?
1378374,"Since NFT is popular nowadays, is there a plan for NFT integration?"
1378373,"Many people think that NFT will be the next ""trend"".
What are your thoughts on the rise of NFT in the crypto world and the real world, and what are your long-term goals?"
1378372,What are the benefits of taking part in your project ecosystem? I am an investor. Do you have liquidity mining or single side staking after launch?
1378371,What are your status regarding the audit of your smart contracts and security mechanisms to protect and assure the participants of the ecosystem?
1378370,"Many new projects make a good impression at first but are suddenly abandoned.  My question is, how will you manage the project and the token to get a position in the market and become the best token in the crypto world?"
1378369,Can you explain how is your Tokenomics Distribution? How many tokens Will be minted ? And How many tokens Will be locked by the team?
1378368,"Could you tell me a little bit about Your roadmap going forward, How do you plan onboarding users and gaining more adoption for Your project?"
1378366,Do you have a coin burn / buyback system or do you plan to increase the value of those token burn tokens and attract investors to invest?
1378365,Where can I buy your tokens now and how can I buy them? and what are your current contracts? Where can I buy your tokens now and how can I buy them? and what are your current contracts?
1378364,How can I buy this tokens? Is it available on any exchange?
1378363,"what is the background, of the your project, team do you think team's qualifications, and experience, able to support the long-term development, of the project?"
1378362,Do you have a Token Burning plan to increase Token value and attract Investors to invest?
1378361,Which one of these aspects is important for you? 1-Increasing Token Price & Value 2-Empowering Platform Development 3-Building Community Trust 4-Expanding Partnership Globally In what order?
1378360,"Do you have AUDIT certificates,  or are you working to AUDIT your project, to make it more secure and reliable???"
1378358,Have you been listed your tokens on any decentralized or centralized exchange if yes where can I invest and buy tokens from?
1378357,Where I can get the latest updates or more information about the project?
1378356,Where can I currently buy Token?
1378355,Revenue is an important theme for all platforms to keep and execute projects / companies. What is the way to make money on this platform? What is the income model?
1378354,Tell us a little bit about security? Have you done an audit of the platform? Are the smart contracts error-free? What are the test results?
1378353,what companies are you partnered with or seeking to partner with in future ?
1378352,What is the role of token in the ecosystem? Where can people currently buy it?what would be its used??
1378351,"Have you being audited ? Have not heard you talk about that security of funds is what every investor craves for and plans to escape incase of insecurity if funds,scams and rug pulls ? How strongly built are your security put in place?"
1378350,"Many projects only focus on the price of their tokens in the market but not on the utility of the tokens, and can your tokens deliver real value in the world?"
1378349,What are the main features of the project and how was it developed? Where does its core competitiveness lie? What advantages does it have that allow it to stand out in the market?
1378348,"What do you think about education? Do you offer step-by-step guides for beginners?

So how do you attract and educate new people and new users / traders / investors to know and understand latte swaps, blockchain and crypto?"
1378347,What is your advantage over other projects? Is it from a security point of view or the technology you are using? Or are there other advantages? What makes you believe that your project is worth choosing?
1378346,Can you briefly describe your PARTNERSHIP so far and upcoming partnerships?
1378345,"Where can I buy your tokens now, what are your current contracts address and how can I buy them and what are the benefits?"
1378344,Currently from where i can buy ? Is it possible that I can get only by holding it?
1378343,"Do you have AUDIT certificates,  or are you working to AUDIT your project, to make it more secure and reliable???"
1378342,Most investors focus only on the short-term price rather than the real value of the project.  Can you tell about the long-term benefits for investors in the project?
1378341,Revenue is an important theme for all platforms to keep and execute projects / companies. What is the way to make money on this platform? What is the income model?
1378340,"Can you tell us about the background and experience of your project DEVELOPMENT TEAM,?  And how will they carry out your project during the current pandemic?"
1378339,"Too many projects promise magic but never release any working product or prove any revenue, Within a short/long time of release. Is your project also like this? If not can u tell us, What makes your project different from other projects?"
1378338,"Trust is very important in business, what makes investors, customers and users feel safe when working with your project ?"
1378337,"Too many projects promise magic but never release any working product or prove any revenue, Within a short/long time of release. Is your project also like this? If not can u tell us, What makes your project different from other projects?"
1378336,Do you have a coin burn / buyback system or do you plan to increase the value of those token burn tokens and attract investors to invest?
1378335,Do you have any Coin Burn / BuyBack systems or any $Token Burn plans to increase the value of Token & attract Investors to invest?
1378334,"What do you think about education? Do you offer step-by-step guides for beginners?

So how do you attract and educate new people and new users / traders / investors to know and understand latte swaps, blockchain and crypto?"
1378333,Do you have a whitepaper if yes please share it with us and secondly do you have plans for pre-sale? Where can we join it?
1378332,There are so many investors just focus on the price of token in the short term period instead of real technology of the project. Can you tell us the motivation and benefits for investors of your project to long term?
1378331,"Is your project only for elite investors, what about others with small funds, is it open to everyone?"
1378330,Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?
1378329,What is the Best way to follow All your Upcoming news and updates? What are your plans in coming Future?
1378328,"Can you give us an overview of Project economics? Is the token designed to rise and fall with the success of the platform, and does it include any scarcity paths such as stake, store, or burn?"
1378327,"What are plans in for global expansion? Are you focusing on market at this time or focus on building and developing or getting customers and users, or partnerships?"
1378326,What is the role of token in the ecosystem? Where can people currently buy it?what would be its used??
1378325,Revenue is an important theme for all platforms to keep and execute projects / companies. What is the way to make money on this platform? What is the income model?
1378324,"What social network does your community focus on, how do they know about your project? I want to join the community, where can I find it?"
1378323,Can you tell us about your team members? are they qualified and professional in their fields? what are the recruiting qualifications for team members for your extraordinary project?
1378322,"Why did you choose BEP20 network to build a project like this, are you ready to face the current problems of BEP20 network, token price drop, bugs and other bugs, give feedback your?"
1378321,What is the Best way to follow All your Upcoming news and updates? What are your plans in coming Future?
1378320,Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?
1378319,What major partnerships does you project intend to use or how does your project bring its products to the average consumer - especially non-crypto users?
1378318,Q. I think your project is great so how is the way to buy your token? any presale and publicsale?
1378317,Southeast Asia is a very vibrant market and many project developed here so what do you think about Southeast Asia and do you have any plan to develop here?
1378316,What is your advantage over other projects? Is it from a security point of view or the technology you are using? Or are there other advantages? What makes you believe that your project is worth choosing?
1378315,Regulation is very important. Many projects were closed in many countries due to failure to use the correct regulations and permits. In order to go global how does your team deal with these issues?
1378314,"Do you have AUDIT certificates,  or are you working to AUDIT your project, to make it more secure and reliable???"
1378313,What are your major goals to achieve in the next 3-4 years? And What are your plans to expand & gain more adoption?
1378312,Can you share to us your tokenomics? How much is the total and circulation supply of your tokens? Will there be buy back system or token burning in the future?
1378311,"Security is the most important  thing to consider want starting up a  project, how secured is this project for users and investors?"
1378310,"I have seen that you have done many AMAs, my question is, what do you expect to get from so many AMAs and what are your goals with the community? Do you consider the community to be a fundamental role in the project?"
1378309,What are the benefits of holding your token as long term investment? Can you tell us about the motivation and benefits for investors to keep the your token in the long run?
1378308,"What do you think about education? Do you offer step-by-step guides for beginners?

So how do you attract and educate new people and new users / traders / investors to know and understand latte swaps, blockchain and crypto?"
1378307,Where I can get the latest updates or more information about the project?
1378306,What is the competitive advantage of your project? Can you tell me 1-3 best features of your project that other projects don't have to convince me and other investors to invest in your project for a long time?
1378305,Do you have any Coin Burn / BuyBack systems or any $Token Burn plans to increase the value of Token & attract Investors to invest?
1378304,What is your advantage over other projects? Is it from a security point of view or the technology you are using? Or are there other advantages? What makes you believe that your project is worth choosing?
1378303,How many team members do you have? Do they have enough experience in the blockchain field? Do they have any experience on working in crypto and non-crypto project?
1378302,"Many people want to learn about your project but they have problem with English, so do you plan to spread awareness about your project in different countries where English is not good? Do you have a Marketing strategy aimed at developing many different communities such as Vietnam, Indonesia, Korea, Iran, ... about your project so that they can easily communicate and understand Project."
1378301,Southeast Asia is a very vibrant market and there are many new platforms under development. So what do you think about Southeast Asia and do you have plans to grow there?
1378300,What milestones have you passed in order to get key achievements for your project?
1378299,Can you tell me more details on the IDO? The schedule and contribution for each?
1378298,"What are the steps to become a part of your community, and start getting revenues? Where do we buy, where do we sign up? This looks like an amazing project!"
1378297,What will your project do to attract investors when the current market is unstable?
1378296,Non-crypto user is very important for mainstream adoption. How you are planning to attract non-crypto users towards your project? Is there any upcoming partnership that will brings non-crypto user and real-use case?
1378294,"So many projects just like to speak about the ""long term vision and mission"" but what are your short terms objectives? What are you focusing right now?"
1378292,Could you please provide some info about your Roadmap and how Market is progressing so far?
1378291,How important is the community to you?  and how can we collaborate or help you for the development of the project?
1378290,There are so many investors just focus on the price of token in the short term period instead of real technology of the project. Can you tell us the motivation and benefits for investors of your project to long term?
1378289,What achievements have been obtained during the project? are there any unfulfilled achievements in the past year?
1378288,Do the token holders have the right to participate in the governance of the project?  What kind of decisions can they vote on about the project?
1378287,"What's your main focus right now, are you focused on the community or market/Exchange or the products?"
1378285,Can you tell me more details on the IDO? The schedule and contribution for each?
1378284,"Staking programme is very important for any project, Can i stake your token? Do you have any plan of starting staking programme?"
1378283,"How does project increase the token's value, liquidity and utility? So that it can lead to an increase in token prices? What is your plan to make your project stable and provide the highest return for investors in the long term?"
1378282,Can you share to us your tokenomics? How much is the total and circulation supply of your tokens? Will there be buy back system or token burning in the future?
1378281,"What are the steps to become a part of your community, and start getting revenues? Where do we buy, where do we sign up? This looks like an amazing project!"
1378280,"Which area are you focusing on at the moment? (DeFi, Stake,Dapps..Yield Farming,,NFTs,,Gameing) and what is your goals in this year ?"
1378278,"Do you have an ambassador program available? If yes, how can I join it? And may I know what’s the benefit available for the ambassador?"
1378277,How important is the community to you?  and how can we collaborate or help you for the development of the project?
1378276,"Where can I buy your tokens now, what are your current contracts and how can I buy them and what are the benefits?"
1378275,"Where can I buy your tokens now, what are your current contracts and how can I buy them and what are the benefits?"
1378274,"According to the roadmap, what are your most important next priorities? Does your team have enough funds and strong community to achieve those milestones?"
1378273,"How does project increase the token's value, liquidity and utility ? So that it can lead to an increase in token prices ? What is your plan to make your project stable and provide the highest return for investors in the long term ?"
1378272,Tell us a little bit about security? Have you done an audit of the platform? Are the smart contracts error-free? What are the test results?
1378271,Most investors focus only on the short-term price rather than the real value of the project.  Can you tell about the long-term benefits for investors in the project?
1378270,"How do you plan to spread awareness about your project in different countries where English is not good? Do you have local communities like Vietnam, Indonesia, Thailand, Korea,.. so they can better understand your project?"
1378269,Can you list 1-3 killer features of Your Project that makes it ahead of its competitors? What is the competitive advantage your platform has that you feel most confident about?
1378268,"What are the competitive advantages of your project? What advantages do you have over competitors? What would be your project secure most similar contender in the market today in terms of scalability, security, features, and adaptability?"
1378267,"My question is about your long term marketing plans. How, or through which big partnerships do you plan on utilising to pass your product onto the normal - especially non-crypto people?"
1378266,Currently most investors only care about profits at the moment but ignore the long-term benefits. So can you give them some reasons why they should buy and hold your token in the long term?
1378265,"Staking, NFT is very hottest, do you think you will apply NFT technology to your products in the achieved future?"
1378264,Your project name seems to be very interesting. Does it have any story behind it? Can you share us with the inspiration for approaching to this name?
1378263,Where can I currently buy Token?
1378262,"Collaborations and partnerships are some of the most important cornerstones to help improve adoption. Can you tell us about your current partners, plans for partnerships and what everybody stands to gain from these partnerships?"
1378261,Is your platform suitable for crypto beginners? Or does it only limited for professional users ?
1378260,"Have you being audited ? Have not heard you talk about that security of funds is what every investor craves for and plans to escape incase of insecurity if funds,scams and rug pulls ? How strongly built are your security put in place?"
1378259,"Too many projects promise magic but never release any working product or prove any revenue, Within a short/long time of release. Is your project also like this? If not can u tell us, What makes your project different from other projects?"
1378257,"Currently a lot of people are looking at NFTs, metaverse, and games. Can you tell me what advantages will you have in this field future?"
1378256,"How does project increase the token's value, liquidity and utility ? So that it can lead to an increase in token prices ? What is your plan to make your project stable and provide the highest return for investors in the long term ?"
1378255,"Until what corner of the world do you plan to arrive? that is, to what extent in the world do you think your Project will be solving people's problems with their infrastructure?"
1378254,"Security and anonymity are always prioritized by BlockChain projects in the development of project platforms and technologies. So, does you have any technological solutions or plans to enhance user trust in these issues?"
1378253,Do you have a coin burn / buyback system or do you plan to increase the value of those token burn tokens and attract investors to invest?
1378252,Do you have a Token Burning plan to increase Token value and attract Investors to invest?
1378251,"Have you being audited ? Have not heard you talk about that security of funds is what every investor craves for and plans to escape incase of insecurity if funds,scams and rug pulls ? How strongly built are your security put in place?"
1378250,Do you have tutorial videos so we can get to know your project more clearly or do you have a YouTube channel or something? can you share it with us?
1378249,"Trust is very important in business, what makes investors, customers and users feel safe when working with your project ?"
1378248,"As a new project in the market,what is your competitive advantages? As an investor,why would we trust to invest ? What are the ways to earn in your platform?"
1378247,Did you consider community feedback/requests during the creation of your product in order to expand on fresh ideas for your project? Many projects fail because the target audience and clients are not understood. So I'd like to know who your ideal consumer is for your product?
1378246,Partnership is always an important factor for every project. So who is your partner? What are the benefits you get from those relatiionships?
1378245,"How can users stay updated with this project? Are there channels, including local communities where users can get the latest updates?"
1378244,"Do you have AUDIT certificates,  or are you working to AUDIT your project, to make it more secure and reliable???"
1378243,What is the role of token in the ecosystem? Where can people currently buy it?what would be its used??
1378242,Can you list 1-3 killer features of Your Project that makes it ahead of its competitors? What is the competitive advantage your project has that you feel most confident about?
1378241,"Is your project only for elite investors, what about others with small funds, is it open to everyone?"
1378240,"I am an EXPERIENCED DEVELOPER AND ETHICAL HACKER, do you have plans for HACKATHON so as to check the security of your project periodically and also invite developers to build?"
1378239,What are the benefits of taking part in your project ecosystem? I am an investor. Do you have liquidity mining or single side staking after launch?
1378238,Do you have any plans to attract non-crypto investors to join your project? Because the success of a project attracts more investors who haven't yet entered the crypto world. What are the plans to raise awareness about your project in the non-crypto space.
1378237,"COVID 19 has slowed down many economies around the world but as a crypto business, does it affect you negatively or positively? Are you still on track to achieve your goals or are you planning a new development?"
1378236,how will your project survive in the long run and what is your business revenue module?
1378235,Do the token holders have the right to participate in the governance of the project? What kind of decisions can they vote on about the project?
1378234,"How can users stay updated with this project? Are there channels, including local communities where users can get the latest updates?"
1378233,Revenue is an important aspect for all projects to survive and maintain the project / company. What is the way to generate profit / revenue of token? What is the income model?
1378232,What achievements have been obtained during the project? are there any unfulfilled achievements in the past year?
1378231,Currently from where i can buy ? Is it possible that I can get only by holding it?
1378230,What is your strongest advantage that you think will make your team leading the market?
1378229,"The crypto industry is a fast-paced industry, how flexible is your Project to change quickly and keep pace with technology trends? What is your long-term vision for the forecasting industry in which the your Project project operates?"
1378226,"I am an EXPERIENCED DEVELOPER AND ETHICAL HACKER, do you have plans for HACKATHON so as to check the security of your project periodically and also invite developers to build?"
1378225,Which one of these aspects important for you?    1-Increasing Token Price&Value                               2-Empowering Platform Development                      3-Building Community Trust                                         4-Expanding Partnership Globally
1378224,STAKING is one of the STRATEGIES to ATTRACT USERS and HOLD Them and long term.                 Does your GREAT PROJECT have  plan about to Staking?
1378223,"I want to support your project, Tell us more about the Ambassador Program and in what ways can we participate ?"
1378222,Can you tell us about your team members? are they qualified and professional in their fields? what are the recruiting qualifications for team members for your extraordinary project?
1378221,"All project coins have their main utilities & real-life usecase! So, can you tell us What are the main role of your coin in your ecosystem?"
1378220,What is your advantage over other projects? Is it from a security point of view or the technology you are using? Or are there other advantages? What makes you believe that your project is worth choosing?
1378219,"How does project increase the token's value, liquidity and utility? So that it can lead to an increase in token prices? What is your plan to make your project stable and provide the highest return for investors in the long term?"
